# ShogiBoardQ 2026.09.25 詰将棋局面生成
# 生成日時: 2026/09/26 15:32:18 JST
# エンジン: KomoringHeights 1.1.0 64ZEN2 (PostSearchLevel=MinLength)
# 目標手数: 9 手詰
# 局面数: 1000（重複なし）
# 攻め駒上限: 5 / 6 枚（生成バッチ別）
# 守り駒上限: 2 / 3 / 4 枚（玉以外、生成バッチ別）
# 配置範囲: 2 マス（玉中心、生成バッチ別）
# 探索時間/局面: 1 秒（生成バッチ別）
# 未使用駒: 玉方の持駒に追加
# 事前選別: 1 / 3 / 5 / 10 / 25 ms探索で9手詰を確認できた候補に限定（生成バッチ別）
# 玉位置の事前選別: 盤端からの距離 0 / 1 / 4 マス以内（4は制限なし、生成バッチ別）
# 余詰検査: 主手順の余詰を除外、最終手の複数解を許容
# 手順形式: SFEN moves <初手> <玉方応手> <3手目> <玉方応手> <5手目> <玉方応手> <7手目> <玉方応手> <詰めの手>
9/9/9/9/9/1gB6/1s+P6/kB7/2L6 b S2r3g2s4n3l17p 1 moves 7f8g 8f8g S*9i 9h8i S*9h 8g9h 9i9h 8i9h G*9i
9/9/9/9/9/9/1BR6/2p6/k1s6 b GSrb3g2s4n4l17p 1 moves G*9h 9i8i 8g7h 8i9h S*8i 9h9i 7g9g P*9h 9g9h
2s6/9/k1+B6/9/1+LL6/9/9/9/9 b 2rb4g3s4n2l18p 1 moves 8e8d 9c9b 8d8c 9b8a 7c8b 7a8b 7e7b+ 8a9a 7b8b
3k5/1B7/2B2N3/9/9/9/9/9/9 b 2r4g4s3n4l18p 1 moves 7c5a+ 6a7b 5a7c 7b8a 8b9a+ 8a7a 9a8b 7a6a 4c5a+
9/9/9/9/1+R7/9/k8/9/1S7 b r2b4g3s4n4l18p 1 moves 8i8h 9g9h 8e8g 9h8i 8h7g 8i7i 8g8h 7i6i 8h6h
9/8p/9/6S1k/6R1N/6rL1/9/9/9 b 2b4g3s3n3l17p 1 moves 3d2c 1d1c 2c1b+ 1c1d 1b1c 1d1c 1e2c+ 1c1d 2c2d
9/9/9/2R6/9/kB+P6/9/s1s6/9 b Lrb4g2s4n3l17p 1 moves L*9g 9f8g 7f7g 8g8h 7g7h 8h9i S*8h 9i8i 7h7i
9/9/9/9/9/1R7/k1G6/9/1L7 b r2b3g4s4n3l18p 1 moves 7g8g 9g9h 8g8h 9h9i 8f9f P*9g 9f9g P*9h 9g9h
k1+P6/2P6/1GL6/9/9/9/9/9/9 b 2r2b3g4s4n3l16p 1 moves 7a8a 9a8a 7b7a+ 8a9a 7a8a 9a8a 7c7b+ 8a9a 8c8b
9/9/7+R1/7+S1/8k/9/9/9/9 b r2b4g3s4n4l18p 1 moves 2d2e 1e1f 2e2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
9/9/9/9/9/9/B8/Gs2+N4/B1k1S4 b 2r3g2s3n4l18p 1 moves 9i8h 7i8i 9h9i 8i7h 5h6h 7h8g 6h7g 8g9f 7g8f
9/9/9/9/1R7/g+L7/k8/9/9 b r2b3g4s4n3l18p 1 moves 8f9f 9g9f G*8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/9/S1g6/S8/k1+L6/1gB6 b L2rb2g2s4n2l18p 1 moves L*9i 9h9i 9g8h 9i9h 9f8g 7f8g 8h8g 9h9i G*9h
9/9/9/9/9/6+R2/6n1P/8k/6N2 b Brb4g4s2n4l17p 1 moves 3f2g 1h1i B*2h 1i2i 2h3g 2i3i 2g2h 3i4i 2h4h
9/9/9/9/g8/k1+P6/BR7/9/9 b rb3g4s4n4l17p 1 moves 7f8f 9e8f 8g8f 9f9g G*8g 9g9h 8g8h 9h9i 8h8i
9/9/9/1R7/k8/2+L6/9/9/9 b r2b4g4s4n3l18p 1 moves 7f8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/k8/2L6/1L7/9/9 b G2r2b3g4s4n2l18p 1 moves G*8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 8c8b
9/9/9/9/2+N6/1r7/k8/2+B6/1L7 b Srb4g3s3n3l18p 1 moves S*8h 9g9h 8h8g 8f8g 7h8g 9h8i R*8h 8i9i 8g9h
9/9/9/9/9/9/9/4+S+R3/3k5 b r2b4g3s4n4l18p 1 moves 5h6h 6i7i 6h7h 7i8i 7h8h 8i9i 8h9h 9i8i 4h8h
9/9/9/9/8k/6L2/7L1/9/9 b G2r2b3g4s4n2l18p 1 moves G*2f 1e2d 2f2e 2d2c 2e2d 2c2b 2d2c 2b2a 2c2b
9/9/S1+S6/9/k8/9/1L+S6/9/9 b 2r2b4gs4n3l18p 1 moves 7g8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 8c8b
9/9/6LG1/9/8k/6G2/7L1/9/9 b 2r2b2g4s4n2l18p 1 moves 3f2f 1e1d 2f2e 1d2c 2e2d 2c2b 2d2c 2b2a 2c2b
9/9/9/9/9/9/6+Lg1/6B1k/7L1 b G2rb2g4s4n2l18p 1 moves 3h2g 1h2i 2g3h 2i3i G*4i 3i2h 3g2g 2h1h G*2i
9/9/9/9/7+R1/9/8k/9/9 b Sr2b4g3s4n4l18p 1 moves S*2h 1g1h 2e2g 1h2i 2h3g 2i3i 2g2h 3i4i 2h4h
9/9/9/9/9/9/4+BR3/5lP1B/6k2 b r4g4s4n3l17p 1 moves 5g4h 3i2h 4g2g 2h1h L*1i 1h1i 4h3g 1i1h 3g2h
k1s6/2G6/P1+R6/9/9/9/9/9/9 b r2b3g3s4n4l17p 1 moves 7b8a 9a8a 7c8c 7a8b 9c9b+ 8a7a 8c8b 7a6a S*5b
9/9/9/1R7/k1+L6/9/9/9/9 b r2b4g4s4n3l18p 1 moves 7e8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
7Sk/6B1B/7G1/9/9/9/9/9/9 b 2r3g3s4n4l18p 1 moves 2c2b 1a2b 1b2c+ 2b3a 3b4a+ 3a2a 4a3b 2a1a 3b2b
7+L1/6P1k/6L2/7P1/9/9/9/9/9 b G2r2b3g4s4n2l16p 1 moves G*2c 1b2a 3b3a+ 2a1a 3a2a 1a2a 3c3b+ 2a1a 2c2b
9/9/9/9/9/9/BG1R5/3G5/1k1B5 b r2g4s4n4l18p 1 moves 6i7h 8i9i 9g8h 9i9h 8g9g 9h8h 6g8g 8h9i 8g8i
9/9/9/9/9/9/7G1/5B+Ppp/7k1 b 2rb3g4s4n4l15p 1 moves 2g2h 2i1i 2h2i 1i2i 3h3i 2i1i 4h3g P*2h 3g2h
1g7/k8/2G6/9/9/9/9/9/9 b GP2r2bg4s4n4l17p 1 moves G*8c 9b9a P*9b 8a9b 8c9b 9a9b G*8c 9b9a 8c8b
9/9/9/9/9/9/6gPR/6+S1B/7Sk b Grb2g2s4n4l17p 1 moves 2i2h 3g2h G*2i 2h2i 1h2i P*1h 1g1h 1i2i G*2h
9/6+N1G/9/8k/9/8B/9/9/9 b G2rb2g4s3n4l18p 1 moves G*2e 1d2c 3b2b 2c3c 2e3d 3c4b 3d4c 4b5a 4c5b
6+N1k/6L2/6L+S1/9/9/9/9/9/9 b 2r2b4g3s3n2l18p 1 moves 3a2a 1a2a 3b3a+ 2a1a 3a2a 1a2a 3c3b+ 2a1a 3b2b
9/9/B8/2N6/k8/2G6/1L7/9/9 b 2rb3g4s3n3l18p 1 moves 7f8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 7d8b+
9/9/9/9/9/9/5s+P2/5G1BN/5R+lk1 b rb3g3s3n3l17p 1 moves 4i3i 2i2h 4h3h 4g3h 3g3h 2h1g S*2f 1g1f L*1g
kS7/B1B6/1+S7/9/9/9/9/9/9 b 2r4g2s4n4l18p 1 moves 8c8b 9a8b 9b8c+ 8b7a 7b6a+ 7a8a 6a7b 8a9a 7b8b
2g6/k8/2+R6/9/9/9/9/9/9 b Pr2b3g4s4n4l17p 1 moves P*9c 9b8a 7c8c 7a8b 9c9b+ 8a7a 8c8b 7a6a G*6b
8S/7Lb/6Bgk/7P1/6S2/9/9/9/9 b 2r3g2s4n3l17p 1 moves 2d2c+ 1b2c 3e2d 1c1b G*1c 1b1a 2b2a+ 1a2a 1c2b
9/9/9/9/9/9/1n1G5/B2PR4/2k6 b Grb2g4s3n4l17p 1 moves 5h5i 7i8h 5i8i 8h9g 8i8g 9g9h G*8h 9h9i 8h8i
9/9/9/9/9/9/1G7/sRS6/kL+N6 b r2b3g2s3n3l18p 1 moves 8h9h 9i9h 8g8h 9h9i 8h9h 9i9h 7h8g 9h9g 7i8h
+N1k6/4B4/3B5/9/9/9/9/9/9 b 2r4g4s3n4l18p 1 moves 6c8a+ 7a6b 8a6c 6b5a 5b4a+ 5a6a 4a5b 6a7a 9a8a
8k/6L1B/6PS1/9/9/9/9/9/9 b 2rb4g3s4n3l17p 1 moves 1b2a+ 1a2a 3b3a+ 2a1a 3a2a 1a2a 3c3b+ 2a1a 2c2b+
9/9/9/9/9/9/9/3+RR4/4Pk3 b 2b4g4s4n4l17p 1 moves 5h4h 4i3i 4h3h 3i2i 3h2h 2i1i 2h1h 1i2i 6h3h
9/9/2S6/9/k8/9/1L7/9/9 b G2r2b3g3s4n3l18p 1 moves G*8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 7c8b
9/9/9/9/9/9/1gLS5/+N2+B5/1k1+L5 b 2rb3g3s3n2l18p 1 moves 6g7h 8i9h 7h8g 9h8g 6h7h 8g9g G*8g 9g9h 7h8h
9/9/8S/6G2/8k/9/6Lpl/9/9 b GS2r2b2g2s4n2l17p 1 moves 1c2d 1e1f S*2e 1f2e 3d3e 2e2f 3e3f 2f1f G*1e
9/9/6P2/9/8k/7R1/8G/9/9 b r2b3g4s4n4l17p 1 moves 1g1f 1e1d 1f2e 1d2c 2e2d 2c2b 2d2c 2b3a 3c3b+
9/9/9/9/9/9/5G1n1/5N2G/4G1kgS b S2r2b2s2n4l18p 1 moves S*2h 2i2h 1i2h 3i3h 4g3g 3h2i G*1i 2g1i+ 1h1i
9/9/9/7B1/9/8k/9/7+P+B/9 b 2r4g4s4n4l17p 1 moves 1h1g 1f2e 1g3e 2e1d 2d1c+ 1d1e 1c2d 1e1f 2h1g
9/9/9/9/9/9/B1g6/1+S+S6/kg7 b 2rb2g2s4n4l18p 1 moves 8h8i 9i8i 7h7i 8i9h G*8h 7g8h 7i8h 9h9i G*9h
9/9/9/9/9/9/1s7/1G+B6/kLL6 b S2rb3g2s4n2l18p 1 moves 8h9h 9i9h 7h8g 9h8i 8g7h 8i9h S*8g 9h9g S*8f
4kS3/3sB1B2/5P3/9/9/9/9/9/9 b 2r4g2s4n4l17p 1 moves 4c4b+ 5a4b 5b4c+ 4b3a 3b2a+ 3a4a 2a3b 4a5a 3b4b
9/9/1R7/1+S7/k8/9/9/9/9 b r2b4g3s4n4l18p 1 moves 8d8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/9/9/9/3+R5/5k3 b Gr2b3g4s4n4l18p 1 moves G*4h 4i3i 4h3h 3i2i 3h2h 2i1i 2h1h 1i2i 6h2h
k1+N6/2L6/1SL6/9/9/9/9/9/9 b 2r2b4g3s3n2l18p 1 moves 7a8a 9a8a 7b7a+ 8a9a 7a8a 9a8a 7c7b+ 8a9a 8c8b+
1k7/P2B5/2B6/9/9/9/9/9/9 b 2r4g4s4n4l17p 1 moves 7c9a+ 8a7b 9a7c 7b6a 6b5a+ 6a7a 5a6b 7a8a 9b9a+
9/9/9/9/9/9/n1G6/2R6/ksG6 b Brb2g3s3n4l18p 1 moves B*8h 9i9h 7i8i 9h8i 7h7i 8i8h 7g7h 8h9h S*8g
9/9/9/9/9/9/9/gGG6/k1r6 b Sr2bg3s4n4l18p 1 moves 8h9h 9i9h S*8g 9h8i G*8h 8i9i 8h9h 9i8i 7h8h
9/9/7L1/8k/7R1/8G/9/9/9 b r2b3g4s4n3l18p 1 moves 1f1e 1d1c 1e2d 1c1b 2e1e P*1d 1e1d P*1c 1d1c
9/9/9/9/9/9/9/3+R+P4/5k3 b r2b4g4s4n4l17p 1 moves 5h4h 4i3i 4h3h 3i2i 3h2h 2i1i 2h1h 1i2i 6h2h
9/9/9/9/7gk/8B/7R1/9/9 b rb3g4s4n4l18p 1 moves 2g2e 1e1f G*2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
9/9/9/2N6/knR6/2+S6/9/9/9 b r2b4g3s2n4l18p 1 moves 7e8e 9e9f 7f8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/9/S1R6/9/kB+N6/2S6 b rb4g2s3n4l18p 1 moves 9f8g 9h8i 8g9h 8i9h 7f9f P*9g 9f9g 9h8i 9g9i
9/9/9/9/9/8+R/7sN/8k/6N2 b r2b4g3s2n4l18p 1 moves 1f2g 1h1i S*2h 1i2i 2h3g 2i3i 2g2h 3i4i 2h4h
9/2+S6/1N7/k1+B6/l8/9/9/9/9 b S2rb4g2s3n3l18p 1 moves S*8e 9d9c 7d8d 9c9b 8c9a+ 9b9a 8d7c 9a9b 7c8b
9/9/9/9/9/9/9/3+R+L4/5k3 b r2b4g4s4n3l18p 1 moves 5h4h 4i3i 4h3h 3i2i 3h2h 2i1i 2h1h 1i2i 6h2h
9/1P7/2P6/k8/9/1L7/9/9/9 b G2r2b3g4s4n3l16p 1 moves G*8e 9d9c 8e8d 9c9b 8d8c 9b9a 8b8a+ 9a8a 8c8b
9/9/6+N2/9/6B1k/7L1/8G/9/9 b 2rb3g4s3n3l18p 1 moves 3e2d 1e1d 2d1c+ 1d1c 3c2c 1c1d 2c2d 1d1e 2d2e
8k/6Lnr/6L+SN/9/9/9/9/9/9 b Nr2b4g3sn2l18p 1 moves 1c2a+ 1a2a 3b3a+ 2a1a 3a2a 1a2a 2c3b 2a1a N*2c
kB+P6/B1s6/G8/9/9/9/9/9/9 b 2r3g3s4n4l17p 1 moves 9c8b 9a8b 8a7b+ 8b9b S*8c 9b9c 8c9d+ 9c9b 7b8a
9/9/9/9/9/9/9/6GG1/6S+pk b 2S2r2b2gs4n4l17p 1 moves 2h1h 1i1h S*2g 1h1i S*2h 2i2h 3i2h 1i2i 3h3i
9/9/2P6/9/k8/N8/1R+S6/9/9 b r2b4g3s3n4l17p 1 moves 7g8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 8c8b
8k/6P2/6L+BN/9/9/9/9/9/9 b 2rb4g4s3n3l17p 1 moves 1c2a+ 1a2a 3b3a+ 2a1a 3a2a 1a2a 3c3b+ 2a1a 3b2b
9/9/9/9/9/9/8B/6R2/6BLk b Gr3g4s4n3l18p 1 moves 3i2h 1i2i 3h3i 2i1h 3i1i 1h2g G*3g 2g1f 3g2f
9/9/9/9/9/9/6gpB/6G2/6+B1k b S2r2g3s4n4l17p 1 moves S*2h 2g2h 3i2h 3g2h 1g2h 1i2i 3h3i 2i1h G*1g
9/9/9/7R1/8k/6+L2/9/9/9 b r2b4g4s4n3l18p 1 moves 3f2e 1e1f 2e2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
9/9/9/9/7G1/7Rg/8k/9/7L1 b r2b2g4s4n3l18p 1 moves 2f1f 1g1f 2e2f 1f1g 2f2g 1g1h 2g2h 1h1i G*1h
9/9/9/9/9/9/6+P2/6Rs1/6B1k b Lrb4g3s4n3l17p 1 moves 3i2h 1i2i S*1h 2i1h L*1i 1h2i 3h3i 2i2h 3g3h
k1+N6/2L6/1+LL6/9/9/9/9/9/9 b 2r2b4g4s3nl18p 1 moves 7a8a 9a8a 7b7a+ 8a9a 7a8a 9a8a 7c7b+ 8a9a 7b8b
9/9/9/9/7L1/8k/7R1/7+P1/9 b r2b4g4s4n3l17p 1 moves 2h1g 1f1e 1g2f 1e1d 2g1g P*1f 1g1f P*1e 1f1e
9/9/9/9/9/2R6/k1G6/9/1L7 b r2b3g4s4n3l18p 1 moves 7g8g 9g9h 8g8h 9h9i 7f9f P*9g 9f9g P*9h 9g9h
8B/7P1/8k/6G2/6L1G/9/9/9/9 b 2rb2g4s4n3l17p 1 moves 1e2d 1c1b 3d2c 1b1a 2b2a+ 1a2a 3e3b+ 2a1a 2c2b
9/9/9/9/9/9/5R2+L/5G3/5Bk2 b rb3g4s4n3l18p 1 moves 4h3h 3i2i 4g2g 2i1i 1g1h 1i1h 3h2h 1h1i 2h2i
9/9/9/9/9/9/6Sg1/6G2/6S1k b 2r2b2g2s4n4l18p 1 moves 3i2h 1i2i 3h3i 2i1h 2h2g 1h2g 3i2h 2g1f G*2f
9/9/9/9/9/7Lk/6+R2/7L1/9 b Nr2b4g4s3n2l18p 1 moves 3g2g 1f1e 2g1g P*1f N*2g 1e1d 1g1f P*1e 1f1e
9/9/9/9/9/1+P7/2+S6/kb7/1gR6 b Srb3g2s4n4l17p 1 moves S*8g 9h9i 7i8i 9i8i 8g7h 8i9h G*8i 9h9g 8f8g
9/9/9/9/9/9/GB7/3+S5/1kgB5 b 2r2g3s4n4l18p 1 moves 6i7h 7i7h 8g7h 8i7i 6h6i 7i8h 9g8g 8h9h G*8i
9/9/9/1L7/k8/1R7/G8/9/9 b r2b3g4s4n3l18p 1 moves 9g9f 9e9d 9f8e 9d9c 8f9f P*9e 9f9e P*9d 9e9d
9/9/9/9/9/9/+LgS6/1+n7/k1G6 b G2r2bg3s3n3l18p 1 moves 7g8h 8g8h G*9h 8h9h 9g9h 9i9h G*8h 9h9i 8h8i
9/+N8/9/k1N6/9/B1G6/9/9/9 b 2rb3g4s2n4l18p 1 moves 7f8e 9d8c 7d8b+ 8c7c 8e7d 7c6b 7d6c 6b6a 6c5b
9/9/9/9/9/1n7/2B6/kPS6/2R6 b rb4g3s3n4l17p 1 moves 7h8g 9h9g 7i9i P*9h 8g8f 9g9f 9i9h P*9g 9h9g
9/9/9/9/9/9/9/s+L+S6/k1g6 b G2r2b2g2s4n3l18p 1 moves 8h9h 9i9h S*8g 9h8i G*8h 8i9i 8h9h 9i8i 7h8h
9/9/7R1/7+S1/8k/9/9/9/9 b r2b4g3s4n4l18p 1 moves 2d2e 1e1f 2e2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
5k3/4PB1B1/9/9/9/9/9/9/9 b 2r4g4s4n4l17p 1 moves 4b5a+ 4a3b 5a3c 3b2a 2b1a+ 2a3a 1a2b 3a4a 5b5a+
kB+P6/Bs7/G8/9/9/9/9/9/9 b 2r3g3s4n4l17p 1 moves 9c8b 9a8b 8a7b+ 8b9b S*8c 9b9c 8c9d+ 9c9b 7b8a
9/9/9/9/9/9/5RG2/5+B3/7k1 b Prb3g4s4n4l17p 1 moves 4h3h 2i1h P*1i 1h1i 4g4i S*3i 4i3i 1i1h 3h2g
9/9/9/9/9/9/7nS/6+NgB/6+n1k b 2rb3g3sn4l18p 1 moves 1g2h 1i1h 2h2g 1h2i G*2h 2i1i 2h1h 1i2i 3h2h
6+L2/9/7Lk/6Sll/9/9/9/9/9 b B2rb4g3s4n18p 1 moves B*2b 1c1b 2b1a+ 1b1a 3a2a 1a1b 2c2b+ 1b1c 3d2c+
9/9/9/9/9/9/6pBG/7gr/6+B1k b r2g4s4n4l17p 1 moves 3i2h 1h2h G*1h 1i2i 1h2h 2i2h 1g1h 2h3i R*4i
9/7L1/9/6L1k/7L1/8+N/9/9/9 b S2r2b4g3s3nl18p 1 moves S*1e 1d1c 1e2d 1c1b 2d2c+ 1b1a 2b2a+ 1a2a 2c2b
9/9/9/9/9/9/6G+Np/6RR1/7sk b 2b3g3s3n4l17p 1 moves 2h2i 1i2i 2g2h 2i1i 3h3i 1i2h 3g3h 2h1h S*2g
9/9/9/9/9/9/1g7/+B3S4/2kL5 b S2rb3g2s4n3l18p 1 moves S*6h 7i7h 5h6g 7h6i 9h8g 6i6h G*5h 6h7i 8g7h
9/9/9/9/9/9/9/G2sB4/+l1k6 b GS2rb2g2s4n3l18p 1 moves S*8h 7i7h 8h8g 7h8i G*8h 8i7i 8h7h 7i8i 9h8h
9/9/6PG1/9/8k/9/6GL1/9/9 b 2r2b2g4s4n3l17p 1 moves 3g2f 1e1d 2f2e 1d2c 2e2d 2c2b 2d2c 2b3a 3c3b+
9/9/9/9/9/9/+PR7/1+nG6/kL7 b R2b3g4s3n3l17p 1 moves R*9h 8h9h 9g9h 9i9h 7h8h 9h9i 8g9g P*9h 9g9h
9/9/9/9/9/9/1B2B4/3GS4/2k6 b 2r3g3s4n4l18p 1 moves 6h7h 7i8i 7h7i 8i9i 5g6f P*7g 6f7g P*8h 7g8h
9/9/9/9/g+R7/N8/k1S6/9/9 b r2b3g3s3n4l18p 1 moves 7g8h 9g9h 8e8g 9h8i 8h7g 8i7i 8g8h 7i6i 8h6h
9/9/9/9/8k/9/6LL1/9/9 b G2r2b3g4s4n2l18p 1 moves G*2f 1e2d 2f2e 2d2c 2e2d 2c2b 2d2c 2b2a 2c2b
9/9/9/9/9/9/9/4+N+R3/3k5 b r2b4g4s3n4l18p 1 moves 5h6h 6i7i 6h7h 7i8i 7h8h 8i9i 8h9h 9i8i 4h8h
7Sk/6B1B/7P1/9/9/9/9/9/9 b 2r4g3s4n4l17p 1 moves 2c2b+ 1a2b 1b2c+ 2b3a 3b4a+ 3a2a 4a3b 2a1a 3b2b
9/9/9/9/9/9/6bP1/6+P2/6SSk b B2r4g2s4n4l16p 1 moves 3i2h 3g2h 2i2h 1i1h B*2i 1h2i 3h3i 2i1h B*2i
9/9/9/9/n8/2+P6/k8/2B6/9 b GL2rb3g4s3n3l17p 1 moves L*9i P*9h 9i9h 9g9h P*9i 9h8h G*8i 8h9g 9i9h
9/9/6G2/9/8k/6N2/7L1/9/9 b G2r2b2g4s3n3l18p 1 moves G*2f 1e1d 2f2e 1d1c 2e2d 1c1b 2d2c 1b2a 3c2b
9/9/9/2L6/k8/9/1L7/9/9 b G2r2b3g4s4n2l18p 1 moves G*8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 8c8b
9/9/9/9/2+S6/9/k1B6/9/PR7 b Prb4g3s4n4l16p 1 moves 9i9h 9g9h 8i8h 9h9g P*9h 9g9f 8h8f 9f9e 7e8e
9/9/2+S6/2R6/k8/1LG6/9/9/9 b r2b3g3s4n3l18p 1 moves 7d9d 9e9d 7f8e 9d9c 8e8d 9c9b 8d8c 9b9a 8c8b
9/9/9/9/9/9/5S2+P/5lG1R/6skS b r2b3gs4n3l17p 1 moves 3h3i 2i3i 1i2h 3i4i 1h1i S*2i 1i2i G*3i 2i3i
9/9/2P6/1n7/k8/9/1L+P6/9/9 b 2r2b4g4s3n3l16p 1 moves 7g8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 8c8b
9/9/9/9/7r1/9/7Nk/6G2/6R+P1 b 2b3g4s3n4l17p 1 moves 2i2h 1g2f 3h3g 2f1f 3i1i P*1h 1i1h P*1g 1h1g
9/9/9/9/9/9/Bs1+P5/3+B5/1k1N5 b S2r4g2s3n4l17p 1 moves 6h7i 8i9i S*8h 9i9h 8h8g 9h8g 6g7g 8g9f 7g8f
9/9/9/9/6L2/7Lk/6+R1n/8B/9 b rb4g4s3n2l18p 1 moves 3g2g 1f1e 2g1g P*1f N*2g 1e1d 1g1f P*1e 1f1e
k1+L6/2L6/1B+P6/9/9/9/9/9/9 b 2rb4g4s4n2l17p 1 moves 7a8a 9a8a 7b7a+ 8a9a 7a8a 9a8a 8c7b+ 8a9a 7c8b
6+P2/8k/9/6G1B/9/9/9/9/9 b P2rb3g4s4n4l16p 1 moves 1d2c 1b1a P*1b 1a2b 2c3b+ 2b1b 3d2c 1b1a 2c2b
9/9/9/9/9/9/+Pg7/1g7/kS+N6 b 2r2b2g3s3n4l17p 1 moves 8i8h 8g8h G*9h 8h9h 9g9h 9i9h G*8h 9h9i 8h8i
bk7/2LG5/2R6/9/9/9/9/9/9 b rb3g4s4n3l18p 1 moves 7c8c+ 9a8b 7b7a+ 8a9a 7a8a 9a8a 6b7b 8a9a 7b8b
kS7/B1B6/9/9/9/9/9/9/9 b S2r4g2s4n4l18p 1 moves S*8b 9a8b 9b8c+ 8b7a 7b6a+ 7a8a 6a7b 8a9a 7b8b
9/6+S2/9/8k/7L1/7G1/9/9/9 b B2rb3g3s4n3l18p 1 moves B*2c 1d1c 2c1b+ 1c1b 3b2b 1b1c 2b2c 1c1d 2c2d
9/9/9/9/9/9/G8/ssS6/kL+S6 b 2r2b3g4n3l18p 1 moves 9g9h 9i9h 7i8h 9h9i 8h9h 9i9h S*8g 9h9g S*8f
9/9/9/9/9/7+N+L/6G2/8k/6g2 b 2G2r2b4s3n3l18p 1 moves 1f1g 1h2i G*2h 2i2h 2f2g 2h2i G*2h 2i1i 1g1h
9/9/9/9/9/9/1GB6/k1+P6/1g7 b 2rb2g4s4n4l17p 1 moves 8g8h 9h9i 8h8i 9i8i G*7i 8i9h 7h8h 9h9i 7i8i
9/9/9/9/6L1k/6G2/7L1/9/9 b 2r2b3g4s4n2l18p 1 moves 3f2f 1e2d 2f2e 2d2c 2e2d 2c2b 2d2c 2b2a 2c2b
9/9/6S2/6+P2/6+N1k/9/8S/9/9 b 2r2b4g2s3n4l17p 1 moves 3c2d 1e1d 2d2c 1d1e 2c1d+ 1e1d 3d2d 1d1e 2d2e
9/9/9/9/9/7+S1/7Pk/6S2/6R2 b Gr2b3g2s4n4l17p 1 moves 3i1i P*1h 1i1h 1g1h P*1i 1h2h G*2i 2h1g 1i1h
2S6/2p6/kB7/B8/G8/9/9/9/9 b 2r3g3s4n4l17p 1 moves 7a8b 9c8b 8c7b+ 8b9a P*9b 9a9b 9d8c+ 9b9a 7b8b
9/9/9/9/7RL/6GR1/8k/9/9 b 2b3g4s4n3l18p 1 moves 2f1f 1g1f 3f2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
6+PBk/6s1B/7G1/9/9/9/9/9/9 b 2r3g3s4n4l17p 1 moves 2c2b 1a2b 2a3b+ 2b1b S*2c 1b1c 2c1d+ 1c1b 3b2a
9/9/9/9/9/9/7G+P/6+RP1/6B1k b rb3g4s4n4l16p 1 moves 1g1h 1i1h 2g1g 1h1i 1g1h 1i1h 2h2g 1h1i 3h2h
9/9/9/9/9/9/7sB/6GRs/6+SNk b Grb2gs3n4l18p 1 moves 2h1h 1i1h G*1i 1h1i S*2h 1i1h 2h2g 1h1i 1g2h
9/9/9/9/9/6+N1g/6Ggk/6B2/8B b L2rg4s3n3l18p 1 moves 3g2g 1f2g G*2h 2g2h 1i2h 1g2h G*2i 2h1g L*1h
+L1k1+L4/2s6/+P2R5/9/9/9/9/9/9 b r2b4g3s4n2l17p 1 moves 5a6a 7b6a 6c7c+ 6a7b 9c8b 7a6a 7c7b 6a5a S*4b
9/9/9/9/9/9/6RLS/6pB1/5+B1k1 b r4g3s4n3l17p 1 moves 4i3h 2i1h 3h2i 1h2i 3g3i 2i1h P*1i 1h2g 3i3g
9/9/9/9/6g2/6+B1k/6BL1/9/9 b P2r3g4s4n3l17p 1 moves P*1g 1f1g 3f3e 1g1h G*1i 1h2g 1i2h 2g1f 2h1g
9/9/9/9/9/9/6GRb/6gGL/7gk b Srb3s4n3l18p 1 moves 2h2i 3h2i 2g2i 1i2i S*3h 2i3i G*4i 3i2h G*2i
6rR1/6b+N1/7Nk/7P1/7+P1/9/9/9/9 b Pb4g4s2n4l15p 1 moves 2b1b 1c1b 2c1a+ 1b1c 2d2c+ 3b2c P*1d 2c1d 2a2d+
9/9/9/7R1/7R1/8k/7l1/9/9 b 2b4g4s4n3l18p 1 moves 2e2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i 1i1h L*1i
